Area,Date,Type,Issued By,No,Value,Description,# Issued,Atlas,Alberta,Theme A,Theme B,Theme C,Theme D
CIS,19880317.03,FDC,SLK,88.01,$$$,SILK Flowers         ,,,,Flora/Flowers,,,
CIS,19880317.04,FDC,SLK,88.02,$$$,SILK MS Flowers        ,,,,Flora/Flowers,,,
CIS,19880527.01,FDC,SPO,1.026,$$$,Folklore         ,45000,,,Arts/Culture/Traditions,,,
CIS,19880929.01,FDC,SPO,1.027,$,Citrus Farming        ,42000,,,Agriculture/Farming,Manufacturing/Industries,Food and Drink,
CIS,19880929.02,FDC,SLK,88.04,$$$,SILK Citrus Farming        ,,,,Agriculture/Farming,Manufacturing/Industries,Food and Drink,
CIS,19881122.01,FIL,FED,003,$$,MS PMB Stamp Exhibition       ,,,,Flora/Flowers,Stamp Exhibition,,
CIS,19881201.01,FDC,SPO,1.028,$,Mushrooms         ,45000,,,Mushrooms/Fungi,,,
CIS,19881201.02,FDC,SLK,88.05,$$$,SILK Mushrooms         ,,,,Mushrooms/Fungi,,,
CIS,19890302.01,FDC,SPO,1.029,$,Dams         ,45000,,,Bridges/Dams,,,
CIS,19890302.02,FDC,SLK,89.01,$$$,SILK Dams         ,,,,Bridges/Dams,,,
CIS,19890608.01,FDC,SPO,1.030,$,Trout Hatcheries        ,45000,,,Fishing/Angling,,,
CIS,19890608.02,FDC,FOU,04,$$$,MS Trout        ,,,,Fishing/Angling,Stamp Exhibition,,
CIS,19890608.03,FDC,SLK,89.03,$$$,SILK Trout Hatcheries        ,,,,Fishing/Angling,,,
CIS,19890608.04,FDC,SLK,89.04,$$$,SILK MS Trout        ,,,,Fishing/Angling,,,
CIS,19890703.01,FDC,SPO,1.030.1,$,Birds         ,40000,,,Birds/Bats,,,
CIS,19890921.01,FDC,SPO,1.031,$,Folklore         ,45000,,,Arts/Culture/Traditions,,,
CIS,19890921.02,FDC,SLK,89.05,$$$,SILK Folklore         ,,,,Arts/Culture/Traditions,,,
CIS,19891207.01,FDC,SPO,1.032,$,Animal Drawn Transport       ,41000,,,Transport,Agriculture/Farming,,
CIS,19891207.02,FDC,SLK,89.06,$$$,SILK Animal Drawn Transport       ,,,,Transport,Agriculture/Farming,,
CIS,19900315.01,FDC,SPO,1.033,$,Folklore         ,41000,,,Arts/Culture/Traditions,,,
CIS,19900315.02,FDC,SLK,90.01,$$$,SILK Folklore         ,,,,Arts/Culture/Traditions,,,
CIS,19900614.01,FDC,SPO,1.034,$,Handmade carpets        ,41000,,,Manufacturing/Industries,,,
CIS,19900614.02,FDC,FOU,05,$$$,MS Carpets        ,,,,Manufacturing/Industries,Stamp Exhibition,,
CIS,19900614.03,FDC,SLK,90.02,$$$,SILK Handmade carpets        ,,,,Manufacturing/Industries,,,
CIS,19900614.04,FDC,SLK,90.03,$$$,SILK MS Carpets        ,,,,Manufacturing/Industries,,,
CIS,19900703.01,FDC,SPO,1.034.1,$$$,Birds         ,30000,,,Birds/Bats,,,
CIS,19900906.01,FDC,SPO,1.035,$,Agricultural Implements        ,35000,,,Agriculture/Farming,,,
CIS,19900906.02,FDC,SLK,90.05,$$$,SILK Agricultural Implements        ,,,,Agriculture/Farming,,,
CIS,19901129.01,FDC,SPO,1.036,$,Wild Fruit        ,35000,,,Flora/Flowers,Food and Drink,,
CIS,19910207.01,FDC,SPO,1.037,$$,Owls         ,28000,,,Birds/Bats,,,
CIS,19910207.02,FDC,FOU,06,$$$,MS Owls        ,,,,Birds/Bats,,,
CIS,19910511.01,FDC,SPO,1.038,$$,National Stamp Day       ,,,,Stamp Day,Maps,,
CIS,19910801.01,FDC,SPO,2.001,$$$$,Solar System        ,25000,,,Astronomy/Space,Definitive Series,,
CIS,19910801.02,FDC,SLK,91.04,$$$,SILK Solar System        ,,,,Astronomy/Space,Definitive Series,,
CIS,19911107.01,FDC,SPO,2.002,$$,Forts         ,26000,,,Agriculture/Farming,Forts and Castles,,
CIS,19911107.02,FDC,SLK,91.05,$$$,SILK Forts         ,,,,Agriculture/Farming,Forts and Castles,,
CIS,19920319.01,FDC,SPO,2.003,$$,Cloud Formations        ,26000,,,Meteorology/Weather,,,
CIS,19920604.01,FDC,SPO,2.004,$$$,Satelites         ,26000,,,Astronomy/Space,,,
CIS,19920604.02,FDC,FOU,07,$$$,MS Satelite        ,,,,Astronomy/Space,,,
CIS,19920604.03,CMC,PRV,,$$$,Satelites – Flags of the Nations,,,,Astronomy/Space,Flags,,
CIS,19920820.01,FDC,SPO,2.005,$$$,Agricultural Implements        ,26000,,,Agriculture/Farming,,,
CIS,19921105.01,FDC,SPO,2.006,$$$,Hotels         ,26000,,,Tourism,,,
CIS,19930519.01,FDC,SPO,2.007,$$$,Discoverers         ,21000,,,Ships/Maritime,Famous Persons,Maps,
CIS,19930716.01,FDC,SPO,2.008,$$$,Cage Birds        ,21000,,,Birds/Bats,,,
CIS,19930917.01,FDC,SPO,2.009,$$$,Churches and Missions       ,21000,,,Religion/Churches,Architecture,,
CIS,19931105.01,FDC,SPO,2.010,$$$,Invader Plants        ,21000,,,Flora/Flowers,,,
CIS,19940218.01,FDC,SPO,2.011,$$$,Shipwrecks         ,19000,,,Ships/Maritime,,,
CIS,19940415.01,FDC,SPO,2.012,$$$,Roses         ,19000,,,Roses,Flora/Flowers,,
CIS,19940415.02,FDC,SPO,S02,$$$$,MS Roses,16000,,,Roses,Flora/Flowers,,
NAM,19900321.01,FDC,NAM,1.000,$$,Independance         ,,,,Government and Politics,Flags,,
NAM,19900321.02,FDC,SLK,90.01,$$$,SILK Independance         ,,,,Government and Politics,Flags,,
NAM,19900321.03,CMC,PRV,,$$$,Independance         ,,,,Government and Politics,Flags,,
NAM,19900425.01,FLT,NAA,0.038,$$$,Namib Air flight Windhoek Frankfurt     ,,,,Flight and Aircraft,,,
NAM,19900426.01,FDC,NAM,1.001,$$,Tourism         ,70000,,,Tourism,Landscapes/Nature,,
NAM,19900426.02,FDC,FOU,05,$$$,MS Tourism        ,,,,Tourism,Landscapes/Nature,Stamp Exhibition,
NAM,19900426.03,FDC,SLK,90.02,$$$,SILK Tourism         ,,,,Tourism,Landscapes/Nature,,
NAM,19900426.04,FDC,SLK,90.03,$$$,SILK MS Tourism        ,,,,Tourism,Landscapes/Nature,,
NAM,19900427.01,FLT,NAA,0.039,$$$,Namib Air flight Frankfurt Windhoek     ,,,,Flight and Aircraft,,,
NAM,19900726.01,FDC,NAM,1.002,$$,Windhoek         ,,,,Towns/Cities History,Architecture,,
NAM,19900726.02,FDC,SLK,90.04,$$$,SILK Windhoek         ,,,,Towns/Cities History,Architecture,,
NAM,19900801.01,FIL,FED,005,$$,MS Stamps 150 Years Stamp Exhibition,,,,Landscapes/Nature,Stamp Exhibition,,
NAM,19901011.01,FDC,NAM,1.003,$$,Farming         ,,,,Agriculture/Farming,,,
NAM,19901031.01,FLT,NAA,0.042,$$$,Namib Air flight Windhoek Harare     ,,,,Flight and Aircraft,,,
NAM,19901101.01,FLT,NAA,0.043,$$$,Namib Air 747 flight Frankfurt Windhoek    ,,,,Flight and Aircraft,,,
NAM,19910102.01,FDC,NAM,1.004,$$$,Minerals and Mines       ,,,,Mining/Minerals,Definitive Series,,
NAM,19910102.02,FDC,SLK,91.01,$$$,SILK SILK Minerals and Mines      ,,,,Mining/Minerals,Definitive Series,,
NAM,19910201.01,FDC,NAM,1.005,$$,Weather Service        ,,,,Meteorology/Weather,,,
NAM,19910206.01,FLT,NAA,0.044,$$$,Namib Air flight Gabarone Windhoek     ,,,,Flight and Aircraft,,,
NAM,19910207.01,FLT,NAA,0.045,$$$,Namib Air flight Windhoek Gabarone     ,,,,Flight and Aircraft,,,
NAM,19910418.01,FDC,NAM,1.006,$$$,Mountain Zebra        ,,,,Wildlife,,,
NAM,19910418.02,FDC,FOU,06,$$$,MS Mountain Zebra       ,,,,Wildlife,Stamp Exhibition,,
NAM,19910418.03,FIL,FED,006,$$$,MS CPT Stamp Exhibition,,,,Wildlife,Stamp Exhibition,,
NAM,19910418.04,CMC,WWF,,$$$,Worldwide Fund for Nature      ,,,,Wildlife,WWF,,
NAM,19910418.05,CMC,PRV,,$$$$$,WWF Zebra with coin      ,,,,Wildlife,WWF,,
NAM,19910418.06,CMC,WWF,,$$$,Worldwide Fund for Nature,,,,Wildlife,WWF,,
NAM,19910418.07,CMC,WWF,,$$$,Worldwide Fund for Nature,,,,Wildlife,WWF,,
NAM,19910418.08,CMC,WWF,,$$$,Worldwide Fund for Nature,,,,Wildlife,WWF,,
NAM,19910510.01,CMC,UNN,,$$$,United Nations        ,,,,United Nations,,,
NAM,19910510.02,CMC,UNN,,$$$,United Nations        ,,,,United Nations,,,
NAM,19910510.03,CMC,UNN,,$$$,United Nations        ,,,,United Nations,,,
NAM,19910718.01,FDC,NAM,1.007,$$,Mountains         ,,,,Landscapes/Nature,,,
NAM,19910718.02,FDC,SLK,91.05,$$$,SILK Mountains         ,,,,Landscapes/Nature,,,
NAM,19911024.01,FDC,NAM,1.008,$$,Tourist Camps        ,,,,Tourism,Wildlife,,
NAM,19911024.02,FDC,SLK,91.06,$$$,SILK Tourist Camps        ,,,,Tourism,Wildlife,,
NAM,19911026.01,FLT,NAA,0.046,$$$,Namib Air 737 sunset flight Windhoek JHB   ,,,,Flight and Aircraft,,,
NAM,19911028.01,FLT,NAA,0.047,$$$,Flight Windhoek Tsumeb,,,,Flight and Aircraft,,,
NAM,19911102.01,FLT,NAA,0.048,$$$,Air Namibia flight Windhoek Luanda     ,,,,Flight and Aircraft,,,
NAM,19920130.01,FDC,NAM,1.009,$$,Arts         ,,,,Arts/Culture/Traditions,Music,,
NAM,19920416.01,FDC,NAM,1.010,$$,Fish         ,,,,Fishing/Angling,,,
NAM,19920416.02,FDC,FOU,07,$$$,MS Fish         ,,,,Fishing/Angling,Stamp Exhibition,,
NAM,19920702.01,FDC,NAM,1.011,$$,Swakopmund         ,,,,Tourism,Architecture,Landscapes/Nature,
NAM,19920702.02,FDC,NAM,S001,$$,Swakopmund         ,,,,Tourism,Architecture,Landscapes/Nature,
NAM,19920706.01,FLT,NAA,0.049,$$$,Air Namibia 747 flight Swakopmund Windhoek London   ,,,,Flight and Aircraft,,,
NAM,19920706.02,FLT,NAA,0.050,$$$,Flight London Windhoek,,,,Flight and Aircraft,,,
NAM,19920724.01,FDC,NAM,1.011.1,$$,Olympics Barcelona        ,,,,Olympic Games,Sport,Atletics,Swimming
NAM,19920724.02,FDC,NAM,S002,$$,MS Olympics Barcelona       ,,,,Olympic Games,Sport,Atletics,Swimming
NAM,19920724.03,CMC,PRV,,$$$,Olympics Barcelona        ,,,,Olympic Games,Sport,Atletics,Swimming
NAM,19920910.01,FDC,NAM,1.012,$$,Disabled         ,,,,Disabled,,,
NAM,19930225.01,FDC,NAM,1.013,$$,Wildlife         ,,,,Wildlife,,,
NAM,19930225.02,FDC,NAM,S003,$$$,MS Wildlife        ,,,,Wildlife,,,
NAM,19930416.01,FDC,NAM,1.014,$$,Simmentaler Cattle        ,,,,Agriculture/Farming,,,
NAM,19930604.01,FDC,NAM,1.015,$$,Namib         ,,,,Tourism,Landscapes/Nature,,
NAM,19930701.01,FLT,NAA,0.051,$$$,Trans Namib 5 Years      ,,,,Flight and Aircraft,,,
NAM,19930806.01,FDC,NAM,1.016,$$,Child Care        ,,,,Health/Medicine,Child,,
NAM,19931001.01,FDC,NAM,2.001,$$$,Butterflies         ,,,,Butterflies,Definitive Series,,
NAM,19940204.01,FDC,NAM,2.002,$$,Fish         ,,,,Fishing/Angling,,,
NAM,19940204.02,FDC,NAM,S004,$$$$,MS Fish        ,,,,Fishing/Angling,,,
NAM,19940301.01,FDC,NAM,2.003,$$,Walvis Bay        ,,,,Government and Politics,Maps,Ships/Maritime,
NAM,19940301.02,FDC,PRV,,$$$,Walvis Bay,,,,Ships/Maritime,Government and Politics,,
NAM,19940328.01,FLT,NAA,0.052,$$$,Air Namibia 737 flight Windhoek Walvis Bay   ,,,,Flight and Aircraft,,,
NAM,19940329.01,FLT,NAA,0.054,$$$,Air Namibia 737 flight CPT Walvis Bay   ,,,,Flight and Aircraft,,,
NAM,19940329.02,FLT,NAA,0.055,$$$,Air Namibia 737 flight Windhoek Livingstone    ,,,,Flight and Aircraft,,,
NAM,19940329.03,FLT,NAA,0.053,$$$,Air Namibia 737 flight Walvis Bay Windhoek (only 18 exist),,,,Flight and Aircraft,,,
NAM,19940330.02,FLT,NAA,0.056,$$$,Air Namibia 737 flight Harare Livingstone Windhoek   ,,,,Flight and Aircraft,,,
NAM,19940408.01,FDC,NAM,2.004,$$,Butterflies         ,,,,Butterflies,,,
NAM,19940408.02,FDC,NAM,2.005,$$,Flowers         ,,,,Flora/Flowers,,,
NAM,19940603.01,FDC,NAM,2.006,$$,Birds Storks        ,,,,Birds/Bats,,,
NAM,19940805.01,FDC,NAM,2.007,$$,Trains         ,,,,Railway/Trains,,,
NAM,19950308.01,FDC,NAM,2.008,$$,Trains         ,,,,Railway/Trains,,,
NAM,19950308.02,FDC,NAM,S005,$$$,MS Trains        ,,,,Railway/Trains,,,
NAM,19950321.01,FDC,NAM,2.008.1,$$,5 years Independance       ,,,,Government and Politics,Heraldry/Coat of Arms,,
NAM,19950403.01,FLT,NAA,0.057,$$$,Air Namibia Beech 1900 flight Swakopmund Mount Etjo  ,,,,Flight and Aircraft,,,
NAM,19950403.02,FLT,NAA,0.058,$$$,Air Namibia Beech 1900 flight Mount Etjo Mokuti Lodge ,,,,Flight and Aircraft,,,
NAM,19950524.01,FDC,NAM,2.009,$$,Fossils         ,,,,Dinosaurs/Fossils/Archaeology,,,
NAM,19950710.01,FDC,NAM,2.010,$$,25 years Finnish Mission      ,,,,Religion/Churches,Famous Persons,,
NAM,19950816.01,FDC,NAM,2.011,$$,Adornments         ,,,,Arts/Culture/Traditions,,,
NAM,19951024.01,FDC,NAM,2.012,$$,United Nations        ,,,,United Nations,Flags,,
NAM,19960401.01,FDC,NAM,2.013,$$,Tourism         ,,,,Tourism,Landscapes/Nature,Wildlife,Waterfalls
NAM,19960511.01,FLT,NAD,G,$$$,Delivery flight de Havilland Dash 8,,,,Flight and Aircraft,,,
NAM,19960527.01,FDC,NAM,2.014,$$,Cent. Catholic Mission       ,,,,Religion/Churches,,,
NAM,19960614.01,FDC,NAM,2.015,$$,UNICEF         ,,,,Unicef,,,
NAM,19960627.01,FDC,NAM,2.016,$$,Olympics Altlanta       ,,,,Olympic Games,Sport,Boxing,Atletics
NAM,19960703.01,FLT,NAA,0.059,$$$,Air Namibia flight Okaukuejo to Swakopmund    ,,,,Flight and Aircraft,,,
NAM,19960703.02,FLT,NAA,0.059A,$$$,Air Namibia flight Windhoek Okaukuejo     ,,,,Flight and Aircraft,,,
NAM,19960703.03,FLT,NAA,0.060,$$$,Air Namibia Beech 1900 flight Namatoni Okaukuejo   ,,,,Flight and Aircraft,,,
NAM,19960703.04,FLT,NAA,0.060A,$$$,Air Namibia Beech 1900 flight Okaukuejo Namatoni   ,,,,Flight and Aircraft,,,
NAM,19960705.01,FLT,FAL,,$$$$,Lufthansa flight Olympic Team to Atlanta    ,,,,Flight and Aircraft,,,
NAM,19960912.01,FDC,NAM,2.017,$$,Stars in the Sky      ,,,,Astronomy/Space,,,
NAM,19960912.02,FDC,NAM,2.017.1,$$,MS Stars       ,,,,Astronomy/Space,,,
NAM,19961017.01,FDC,NAM,2.018,$$,Clay pots        ,,,,Arts/Culture/Traditions,,,
NAM,19961101.01,FLT,NAA,0.061,$$$,Air Namibia flight Windhoek Outjo     ,,,,Flight and Aircraft,,,
NAM,19961101.02,FLT,NAA,0.062,$$$,Air Namibia Beech 1900 flight Windhoek Orangemund   ,,,,Flight and Aircraft,,,
NAM,19961101.03,FLT,NAA,0.063,$$$,Air Namibia flight CPT Windhoek     ,,,,Flight and Aircraft,,,
NAM,19961101.04,FLT,NAA,0.064,$$$,Air Namibia flight Windhoek Frankfurt     ,,,,Flight and Aircraft,,,
NAM,19961102.01,FLT,NAA,0.065,$$$,Air Namibia 747SP flight Windhoek London    ,,,,Flight and Aircraft,,,
NAM,19970206.01,FDC,NAM,2.019,$$,Acient Ruins        ,,,,Dinosaurs/Fossils/Archaeology,,,
NAM,19970212.01,FDC,NAM,2.020,$$,MS Hong Kong Stamp Exhibition     ,,,,Stamp Exhibition,,,
NAM,19970212.02,CMC,UNN,,$$$,Namibia Flag United Nations SILK     ,,,,United Nations,Flags,,
NAM,19970212.03,CMC,UNN,,$$,Namibia Flag United Nations      ,,,,United Nations,Flags,,
NAM,19970408.01,FDC,NAM,2.021,$$,H von Stephan UPU      ,,,,UPU,Famous Persons,,
NAM,19970515.01,FDC,NAM,2.022,$$,Jackass Penguin WWF       ,,,,Wildlife,Birds/Bats,WWF,
NAM,19970515.02,FDC,NAM,2.022.1,$$$,MS Jackass Penguin WWF      ,,,,Wildlife,Birds/Bats,WWF,
NAM,19970515.03,CMC,WWF,,$$$,Jackass Penguin WWF       ,,,,Wildlife,Birds/Bats,WWF,
NAM,19970515.04,CMC,WWF,,$$$,Jackass Penguin WWF       ,,,,Wildlife,Birds/Bats,WWF,
NAM,19970515.05,CMC,WWF,,$$$,Jackass Penguin WWF       ,,,,Wildlife,Birds/Bats,WWF,
NAM,19970515.06,CMC,WWF,,$$$,Jackass Penguin WWF       ,,,,Wildlife,Birds/Bats,WWF,
NAM,19970612.01,FDC,NAM,2.023,$$$,Small wild Cat species      ,,,,Wildlife,,,
NAM,19970708.01,FDC,NAM,2.024,$$$,Basketry         ,,,,Arts/Culture/Traditions,,,
NAM,19970912.01,FDC,NAM,2.025,$$$,Animal Health        ,,,,Agriculture/Farming,Triangle Stamps,Heraldry/Coat of Arms,
NAM,19971009.01,FDC,NAM,2.026,$$$$$,World Post Day       ,,,,Stamp Day,,,
NAM,19971010.01,FDC,NAM,2.027,$$$,Trees         ,,,,Forestry/Trees,,,
NAM,19971103.01,FDC,NAM,2.028,$$$$,MS Christmas 1997       ,,,,Christmas,Birds/Bats,,
NAM,19971127.01,FDC,NAM,2.029,$$$,John Muafangejo Artist       ,,,,Arts/Culture/Traditions,Famous Persons,,
NAM,19980115.01,FDC,NAM,3.001,$$$,Gabriel Taapopi        ,,,,Education,Famous Persons,,
NAM,19980126.01,FDC,NAM,3.002,$$$$,Large Wild Cats       ,,,,Wildlife,,,
NAM,19980209.01,FDC,NAM,3.003,$$$,Narra plant        ,,,,Flora/Flowers,,,
NAM,19980316.01,FLT,NAD,0.008,$$$,Air Namibia Spesial delivery flight 767,,,,Flight and Aircraft,,,
NAM,19980323.01,FDC,NAM,3.004,$$$,Water Awareness        ,,,,Water and Sanitation,,,
NAM,19980331.01,FDC,NAM,3.004.1,$$$$,Diana Princess of Wales      ,,,,Royals,,,
NAM,19980514.01,FDC,NAM,3.005,$$$$,Shells         ,,,,Shells,,,
NAM,19980514.02,FDC,NAM,3.005.1,$$$$,MS Shells        ,,,,Shells,,,
NAM,19980605.01,FDC,NAM,3.006,$$$$,World Environment Day       ,,,,Tourism,Landscapes/Nature,,
NAM,19980618.01,FDC,NAM,3.007,$$$$,Animals with young       ,,,,Wildlife,,,
NAM,19981020.01,FDC,NAM,3.008,$$$$,ILSAPEX MS        ,,,,Wildlife,Stamp Exhibition,,
NAM,19990118.01,FDC,NAM,3.009,$$$$,Children Stamps        ,,,,Wildlife,,,
NAM,19990318.01,FDC,NAM,3.010,$$$$,Windhuk Ship        ,,,,Ships/Maritime,,,
NAM,19990413.01,FDC,NAM,3.011,$$$$,Gliding         ,,,,Flight and Aircraft,,,
NAM,19990427.01,FDC,NAM,3.012,$$$$,Tigerente and snake       ,,,,Snakes/Lizards/Reptiles,,,
NAM,19990518.01,FDC,NAM,3.013,$$$$,Falcons birds        ,,,,Birds/Bats,,,
NAM,19990628.01,FDC,NAM,3.014,$$$$,Namibian Wetlands        ,,,,Birds/Bats,,,
NAM,19990702.01,FDC,NAM,3.015,$$$$,Mushrooms         ,,,,Mushrooms/Fungi,,,
NAM,19990821.01,FDC,NAM,3.016,$$$$,Orchids         ,,,,Orchids,,,
NAM,19990821.02,FDC,NAM,3.016.1,$$$$,China Stamp Exhibition Orchids      ,,,,Orchids,Stamp Exhibition,,
NAM,19990930.01,FDC,NAM,3.016.2,$$$$,MS Most beautiful stamp in the World Barn Owl ,,,,Birds/Bats,,,
NAM,19991001.01,FDC,NAM,3.017,$$$$,Johanna Gertze        ,,,,Religion/Churches,,,
NAM,19991231.01,FDC,NAM,3.019,$$$,Sunset in Namibia       ,,,,Millenium,,,
NAM,19991231.02,FDC,PRV,,$$$$,Turn on the Millenium      ,,,,Millenium,,,
NAM,19991231.04,FDC,NAM,3.018,$$$$,Turn of the Milennium      ,,,,Millenium,,,
NAM,20000101.01,FDC,NAM,3.020,$$$,Sunrise in Namibia       ,,,,Millenium,,,
NAM,20000105.01,CMC,PRV,,$$$,Millennium stamp        ,,,,Millenium,,,
NAM,20000218.01,FDC,NAM,3.021,$$$$,Ducks         ,,,,Birds/Bats,,,
NAM,20000321.01,FDC,NAM,3.022,$$$$,10 Years Independance       ,,,,Government and Politics,Flags,,
NAM,20000322.01,CMC,PRV,,$$$$,10 Years Diplomatic relations Namibia China    ,,,,Government and Politics,Diplomacy,,
NAM,20000522.01,FDC,NAM,3.024,$$$$,MS Namib Dunes       ,,,,Landscapes/Nature,Snakes/Lizards/Reptiles,Wildlife,
NAM,20000621.01,FDC,NAM,3.025,$$$$,Welwitchia         ,,,,Flora/Flowers,,,
NAM,20000707.01,FDC,NAM,3.026,$$$$,HESS Telescope        ,,,,Astronomy/Space,,,
NAM,20000816.01,FDC,NAM,3.027,$$$$,Fruit Trees        ,,,,Forestry/Trees,Food and Drink,,
NAM,20000901.01,FDC,NAM,3.028,$$$$,2000 Yoka Snake       ,,,,Snakes/Lizards/Reptiles,,,
NAM,20001029.01,FLT,NAA,0.068,$$$,Air Namibia 747-400 flight Windhoek Munchen    ,,,,Flight and Aircraft,,,
NAM,20010418.01,FDC,NAM,3.029,$$$$,Marine Shore Animals       ,,,,Fish and Marine Life,,,
NAM,20010509.01,FDC,NAM,3.030,$$$$,Civil Aviation        ,,,,Flight and Aircraft,,,
NAM,20010815.01,FDC,NAM,3.031,$$$$,Renewal Energy        ,,,,Energy,,,
NAM,20010905.01,FDC,NAM,3.032,$$$$,Central Highlands        ,,,,Wildlife,Landscapes/Nature,,
NAM,20020515.01,FDC,NAM,3.033,$$$$,Birds         ,,,,Birds/Bats,,,
NAM,20020701.01,FDC,NAM,3.034,$$$$,Ephemeral Rivers of Namibia,,,,Rivers,Landscapes/Nature,Tourism,Wildlife
NAM,20021201.01,FDC,NAM,3.035,$$$$,AIDS awareness        ,,,,Health/Medicine,,,
NAM,20030224.01,FDC,NAM,3.036,$$$$,Recent Biological Discoveries       ,,,,Fish and Marine Life,Insects/Bees,Flora/Flowers,Snakes/Lizards/Reptiles
NAM,20030417.01,FDC,NAM,3.037,$$$$,Rural Development        ,,,,Community Services,Health/Medicine,Education,
NAM,20030606.01,FDC,NAM,3.038,$$$$,Cuvelei Drainage System       ,,,,Rivers,Landscapes/Nature,,
NAM,20030827.01,FDC,NAM,3.039,$$$,Heroes Acre        ,,,,Famous Persons,,,
NAM,20030911.01,CMC,PRV,,$$$,100 Years of Geological Surveying     ,,,,Geology,,,
NAM,20030911.02,FIL,PRV,,$$,25 Years Windhoek Philatelic Society     ,,,,Stamp Exhibition,Flags,Stamp on Stamps,
NAM,20040130.01,FDC,NAM,3.041,$$$$,Velvet Monkeys        ,,,,Monkeys and Baboons,,,
NAM,20040130.02,FDC,NAM,3.041.1,$$$,MS Year of the Monkey     ,,,,Monkeys and Baboons,,,
NAM,20040419.01,FDC,NAM,3.044,$$$$,Education         ,,,,Education,,,
NAM,20040622.01,FDC,NAM,3.045,$$$,Fishing Industry        ,,,,Fish and Marine Life,Manufacturing/Industries,,
NAM,20040707.91,FDC,NAM,3.046,$$$$,Historical Buildings        ,,,,Architecture,Religion/Churches,,
NAM,20040803.01,FDC,NAM,3.047,$$$,Olympic Games Athens       ,,,,Olympic Games,Sport,Boxing,
NAM,20041011.01,FDC,NAM,3.048,$$$,Birds         ,,,,Birds/Bats,,,
NAM,20050223.01,FDC,NAM,3.049,$$$,100 Years Rotary       ,,,,Rotary International,Landscapes/Nature,,
NAM,20050321.01,FDC,NAM,3.050,$$$$,President Pohamba        ,,,,Government and Politics,Presidents and Leaders,,
NAM,20050414.01,FDC,NAM,3.051,$$$$,Sunbirds         ,,,,Birds/Bats,,,
NAM,20050722.01,FDC,NAM,3.052,$$$$,Medicinal Plants        ,,,,Flora/Flowers,Health/Medicine,,
NAM,20050802.01,FDC,NAM,3.053,$$$$,Crop Production        ,,,,Agriculture/Farming,,,
NAM,20060228.01,FDC,NAM,3.054,$$$$,Seagulls         ,,,,Birds/Bats,,,
NAM,20060724.01,FDC,NAM,3.055,$$$$,Perennial Rivers        ,,,,Rivers,Landscapes/Nature,Birds/Bats,
NAM,20070322.01,FDC,NAM,3.057,$$$$,100 Years Etosha       ,,,,Wildlife,Tourism,,
NAM,20070416.01,FDC,NAM,3.058,$$$$,Dragonflies         ,,,,Insects/Bees,,,
NAM,20070831.01,FDC,NAM,3.060,$$$$,Indigenous Flowers        ,,,,Flora/Flowers,,,
NAM,20080228.01,FDC,NAM,3.062,$$$$,Weaver Birds        ,,,,Birds/Bats,,,
NAM,20080303.01,FDC,NAM,3.063,$$$$,Euphorbias         ,,,,Flora/Flowers,,,
NAM,20080415.01,FDC,NAM,3.064,$$$,Diamond Mining,1500,,,Mining/Minerals,,,
NAM,20080808.01,FDC,NAM,3.066,$$$$,Fossils         ,,,,Dinosaurs/Fossils/Archaeology,,,
NAM,20080815.01,FDC,NAM,3.067,$$$,Beijing Olympics,3000,,,Sport,Olympic Games,,
NAM,20090202.01,FDC,NAM,3.068,$$$$,Eagles         ,1500,,,Birds/Bats,,,
NAM,20090501.01,FDC,NAM,3.069,$$$,Africa crossing by Car      ,1500,,,Transport,Cars,,
NAM,20090703.01,FDC,NAM,3.070,$$$$,Wild Horses        ,1500,,,Horses/Equestrian,Wildlife,,
NAM,20090821.01,FDC,NAM,3.071,$$$,German School        ,1500,,,Education,,,
NAM,20090930.01,FDC,NAM,3.072,$$$$,Geckos,1500,,,Snakes/Lizards/Reptiles,,,
NAM,20100409.01,FDC,NAM,3.074,$$$$,Joint SAPOA Issue       ,1500,,,Sport,Football/Soccer,,
NAM,20110930.01,FDC,NAM,3.081,$$$$,Grasses,1500,,,Grasses,Flora/Flowers,,
NAM,20120416.01,FDC,NAM,4.002,$$$$,Olympic Games Athens       ,1500,,,Olympic Games,Sport,,
NAM,20120922.01,FDC,NAM,4.004,$$$,Gobabeb Research        ,,,,Education,,,
NAM,20121001.01,FDC,NAM,4.005,$$$$,Mongooses         ,,,,Wildlife,,,
NAM,20140210.01,FDC,NAM,5.002,$$$$,Wooden Vessels,,,,Arts/Culture/Traditions,,,
NAM,20140611.01,FDC,NAM,5.007,$$$$,Chinese Navy visit to Namibia     ,,,,Ships/Maritime,Diplomacy,,
NAM,20141001.01,FDC,NAM,5.008,$$$$,Kingfishers birds        ,,,,Birds/Bats,,,
NAM,20150321.01,FDC,NAM,5.009,$$$,3rd President Hage Geingob      ,,,,Presidents and Leaders,Government and Politics,,
NAM,20160707.01,FDC,NAM,5.018,$$$$,Heron en Egret Birds      ,,,,Birds/Bats,,,
NAM,20160722.01,FDC,NAM,5.019,$$$,Algemeine Zeitung        ,,,,Communication,,,
NAM,20160930.01,FDC,NAM,5.020,$$$,Large Canines        ,,,,Wildlife,,,
NAM,20170206.01,FDC,NAM,5.021,$$$,Namibian Heroes        ,,,,Famous Persons,,,
