Area,Date,Type,Issued By,No,Value,Description,# Issued,Atlas,Alberta,Theme A,Theme B,Theme C,Theme D
BOP,19830330.02,FDC,P,,$$,Easter         ,,,,Easter,Religion/Churches,,
BOP,19830914.03,FDC,P,,$$,Kori Bustard        ,,,,Birds,,,
BOP,19830914.04,FDC,P,,$$,Korhaan         ,,,,Birds,,,
BOP,19830914.05,FDC,P,,$$$,Birds         ,,,,Birds,,,
BOP,19850311.05,BAL,P,,$$$,100 Years first balloon flight SA ,,,,Balloon Flights,,,
BOP,19861006.03,FIL,P,,$,SAPDA JHB 100       ,,,,Stamp Exhibition,,,
BOP,19890304.01,RWY,P,,$$$,Sun City Express Train      ,,,,Railway/Trains,Tourism,,
BOP,19860515.03,FDC,SAPF,01,$$,MS Thaba Nchu      ,,,,Towns/Cities History,,,
BOP,19870423.03,FDC,SAPF,02,$$,MS Flowers       ,,,,Flora/Flowers,,,
BOP,19880623.02,FDC,SAPF,03,$$,MS National Parks     ,,,,Wildlife,Agriculture/Farming,,
BOP,19890901.02,FDC,SAPF,04,$$$,MS Birds       ,,,,Birds,,,
BOP,19900411.02,FDC,SAPF,05,$$$,MS Mammels       ,,,,Wildlife,,,
BOP,19910704.02,FDC,SAPF,06,$$$,MS Trains       ,,,,Railway/Trains,Transport,,
BOP,19920618.02,FDC,SAPF,07,$$$,MS Trees      ,,,,Stamp Exhibition,Trees,,
BOP,19771206.01,FDC,SAPO,1.001,$$,Independance         ,80000,,,Government and Politics,,,
BOP,19771206.02,FDC,SAPO,1.001,$$$,1st Def issue Folder      ,60000,,,Wildlife,Definitive Series,,
BOP,19780407.01,FDC,SAPO,1.002,$,World Hypertension month       ,35000,,,Health/Medicine,,,
BOP,19780712.01,FDC,SAPO,1.003,$,Road Safety        ,35000,,,Road Safety,Transport,Cars,
BOP,19781003.01,FDC,SAPO,1.004,$,Taung Stone Works       ,35000,,,Gem Stones/Jewels,Manufacturing/Industries,,
BOP,19781201.01,FDC,SAPO,1.005,$,Flight Orville and Wright      ,40000,,,Flight and Aircraft,,,
BOP,19781205.01,FDC,SAPO,1.006,$,Lucas Mangope        ,40000,,,Government and Politics,Presidents and Leaders,,
BOP,19790228.01,FDC,SAPO,1.007,$,Sorgum Beer        ,22000,,,Wines and Beer,Manufacturing/Industries,,
BOP,19790602.01,FDC,SAPO,1.007a,$,Boxing         ,33000,,,Boxing,Sport,,
BOP,19790607.01,FDC,SAPO,1.008,$,Year of the Child      ,29000,,,Child,Child Paintings,,
BOP,19790815.01,FDC,SAPO,1.009,$,Platinum         ,29000,,,Mining/Minerals,Space,Platinum,
BOP,19791025.01,FDC,SAPO,1.010,$,Agriculture         ,30000,,,Agriculture/Farming,,,
BOP,19800305.01,FDC,SAPO,1.011,$,Anti Smoking        ,35000,,,Health/Medicine,,,
BOP,19800604.01,FDC,SAPO,1.012,$,Edible Wild Fruit       ,40000,,,Flora/Flowers,Fruits,,
BOP,19800910.01,FDC,SAPO,1.013,$,Birds         ,60000,,,Birds,,,
BOP,19800920.01,FDC,SAPO,1.013.1,$,Mafeking         ,60000,,,Towns/Cities History,,,
BOP,19801025.01,FDC,SAPO,1.014,$,World Boxing Title Fight      ,75000,,,Boxing,Sport,,
BOP,19801206.01,FDC,SAPO,1.015,$,Tourism         ,75000,,,Tourism,Golf,,
BOP,19810130.01,FDC,SAPO,1.016,$,Disabled         ,115000,,,Disabled,Health/Medicine,Sport,
BOP,19810401.01,FDC,SAPO,1.017,$,Easter         ,120000,,,Easter,Religion/Churches,,
BOP,19810731.01,FDC,SAPO,1.018,$,Telephone         ,120000,,,Telecommunication,,,
BOP,19811125.01,FDC,SAPO,1.019,$,Indigenous Grasses        ,125000,,,Flora/Flowers,Grasses,,
BOP,19820129.01,FDC,SAPO,1.020,$,Boy Scouts        ,120000,,,Boy Scouts,,,
BOP,19820129.02,CMC,SAPO,,$$,Boy Scouts (Gilwell Reunion),,,,Boy Scouts,,,
BOP,19820401.01,FDC,SAPO,1.021,$,Easter         ,100000,,,Easter,Religion/Churches,,
BOP,19820903.01,FDC,SAPO,1.022,$,Telephone         ,135000,,,Telecommunication,,,
BOP,19821206.01,FDC,SAPO,1.023,$,5th Anniv Independance       ,125000,,,Government and Politics,,,
BOP,19830105.01,FDC,SAPO,1.024,$,Pilansberg         ,110000,,,Wildlife,,,
BOP,19830330.01,FDC,SAPO,1.025,$,Easter         ,100000,,,Easter,Religion/Churches,,
BOP,19830622.01,FDC,SAPO,1.026,$,Telephone         ,100000,,,Telecommunication,,,
BOP,19830914.01,FDC,SAPO,1.027,$,Birds         ,90000,,,Birds,,,
BOP,19831001.01,FDC,SAPO,1.027.1,$,Thaba Nchu       ,85000,,,Towns/Cities History,Government and Politics,,
BOP,19840120.01,FDC,SAPO,1.028,$,Grasses         ,80000,,,Flora/Flowers,Grasses,,
BOP,19840323.01,FDC,SAPO,1.029,$,Easter         ,80000,,,Easter,Religion/Churches,,
BOP,19840402.01,FDC,SAPO,1.029.1,$,Max Card Platinum        ,75000,,,Platinum,Mining/Minerals,,
BOP,19840720.01,FDC,SAPO,1.030,$,Telephone         ,65000,,,Telecommunication,,,
BOP,19840925.01,FDC,SAPO,1.031,$,Lizards         ,75000,,,Lizards,,,
BOP,19850125.01,FDC,SAPO,1.032,$,Health         ,75000,,,Health/Medicine,Child,,
BOP,19850204.01,CMC,SAPO,,$,Australopitbecus         ,,,,Fossils,,,
BOP,19850311.01,FDC,SAPO,1.032.1,$,Mafeking         ,60000,,,Towns/Cities History,,,
BOP,19850311.04,FDC,SAPO,1.032.2,$,Scouts         ,60000,,,Boy Scouts,,,
BOP,19850401.01,FDC,SAPO,1.032.3,$,Car industry        ,62000,,,Manufacturing/Industries,Cars,,
BOP,19850402.01,FDC,SAPO,1.033,$,Easter         ,70000,,,Easter,Religion/Churches,,
BOP,19850704.01,FDC,SAPO,1.034,$,Trees         ,60000,,,Trees,,,
BOP,19851025.01,FDC,SAPO,2.001,$$,2nd Def issue Folder Local Industries    ,50000,,,Manufacturing/Industries,Definitive Series,,
BOP,19860306.01,FDC,SAPO,2.002,$,Easter         ,50000,,,Easter,Religion/Churches,,
BOP,19860401.01,FDC,SAPO,2.002.1,$,Industries         ,50000,,,Manufacturing/Industries,,,
BOP,19860515.01,FDC,SAPO,2.003,$,Thaba Nchu        ,50000,,,Towns/Cities History,,,
BOP,19860806.01,FDC,SAPO,2.004,$,Temisono Project        ,52000,,,Manufacturing/Industries,Agriculture/Farming,,
BOP,19861008.01,FIL,SAPO,,$,Johannesburg 100 MS TabaNchu      ,,,,Stamp Exhibition,Towns/Cities History,,
BOP,19861016.01,FDC,SAPO,2.005,$,BOP Airways        ,50000,,,Flight and Aircraft,,,
BOP,19870122.01,FDC,SAPO,2.006,$,Sports         ,50000,,,Sport,Tennis,Atletics,Football/Soccer
BOP,19870401.01,FDC,SAPO,2.006.1,$,Brickworks         ,50000,,,Manufacturing/Industries,,,
BOP,19870423.01,FDC,SAPO,2.007,$,Flowers         ,50000,,,Flora/Flowers,,,
BOP,19870423.02,FIL,SAPO,,$$,MS Paarl 300 Flowers      ,,,,Flora/Flowers,,,
BOP,19870806.01,FDC,SAPO,2.008,$,Education         ,50000,,,Education,,,
BOP,19871204.01,FDC,SAPO,2.009,$,Communication         ,45000,,,Telecommunication,,,
BOP,19880331.01,FDC,SAPO,2.010,$,Easter         ,45000,,,Easter,Religion/Churches,,
BOP,19880623.01,FDC,SAPO,2.011,$,National Parks Board       ,42000,,,Wildlife,Agriculture/Farming,,
BOP,19880910.01,FDC,SAPO,2.012,$,Agricultural Crops        ,42000,,,Agriculture/Farming,,,
BOP,19881117.01,FDC,SAPO,2.013,$,Water Conservation        ,42000,,,Water and Sanitation,Dams,,
BOP,19890309.01,FDC,SAPO,2.014,$,Easter         ,42000,,,Easter,Religion/Churches,,
BOP,19890511.01,FDC,SAPO,2.015,$,Childrens Art        ,42000,,,Child Paintings,,,
BOP,19890703.01,FDC,SAPO,2.015.1,$,Cutlery Manufacturing        ,37000,,,Manufacturing/Industries,,,
BOP,19890901.01,FDC,SAPO,2.016,$$,Birds of Prey (wrong number on cover 2.015)  ,42000,,,Birds,,,
BOP,19891128.01,FDC,SAPO,2.017,$,Tradisional Houses        ,38000,,,Arts/Culture/Traditions,,,
BOP,19900111.01,FDC,SAPO,2.018,$,Community Services        ,38000,,,Community Services,Education,Health/Medicine,Child
BOP,19900411.01,FDC,SAPO,2.019,$$,Small Mammels        ,38000,,,Wildlife,,,
BOP,19900712.01,FDC,SAPO,2.020,$$$,Sandgrouse         ,38000,,,Birds,,,
BOP,19900803.01,FDC,SAPO,2.020.1,$$,Bus Manufacture        ,33000,,,Manufacturing/Industries,Transport,Cars,
BOP,19901004.01,FDC,SAPO,2.021,$,Traditional Crafts        ,35000,,,Arts/Culture/Traditions,,,
BOP,19901212.01,FDC,SAPO,2.021.1,$$$,Bop Air Force       ,30000,,,Flight and Aircraft,Helicopters,Military,
BOP,19910124.01,FDC,SAPO,2.022,$$$,Wild Fruit        ,31000,,,Flora/Flowers,Fruits,,
BOP,19910312.01,FDC,SAPO,2.023,$$$,Easter         ,31000,,,Easter,Religion/Churches,,
BOP,19910704.01,FDC,SAPO,2.024,$$$,Trains         ,31000,,,Railway/Trains,Transport,,
BOP,19910912.01,FDC,SAPO,2.025,$$$,Old Maps of Africa      ,28000,,,Maps,,,
BOP,19920109.01,FDC,SAPO,2.026,$$$,Old Maps        ,28000,,,Maps,,,
BOP,19920401.01,FDC,SAPO,2.027,$$$,Easter         ,28000,,,Easter,Religion/Churches,,
BOP,19920618.01,FDC,SAPO,2.028,$$$,Acacia Trees        ,25000,,,Trees,,,
BOP,19921119.01,FDC,SAPO,2.029,$$,Lost City at Sun City     ,25000,,,Tourism,,,
BOP,19930212.01,FDC,SAPO,2.030,$$$,Chicken Breeds        ,21000,,,Chicken,Agriculture/Farming,,
BOP,19930305.01,FDC,SAPO,2.031,$$$,Easter         ,21000,,,Easter,Religion/Churches,,
BOP,19930618.01,FDC,SAPO,2.032,$$$,Trains         ,20000,,,Railway/Trains,Transport,,
BOP,19930618.02,FDC,SAPO,S01,$$$,MS Trains        ,18000,,,Railway/Trains,Transport,,
BOP,19930820.01,FDC,SAPO,2.033,$$$,Old Maps        ,20000,,,Maps,,,
BOP,19940325.01,FDC,SAPO,2.034,$$$,Easter         ,20000,,,Easter,Religion/Churches,,
CIS,19881122.01,FIL,F,003,$$,MS PMB Stamp Exhibition       ,,,,Flora/Flowers,Stamp Exhibition,,
CIS,19850307.02,FDC,GOLD,85.06,$$$$,GOLD Fish         ,,,,Fish and Marine Life,Fishing/Angling,,
CIS,19850503.02,FDC,GOLD,85.12,$$$$,GOLD Girl Guide        ,,,,Girl Guides,,,
CIS,19850808.02,FDC,GOLD,85.19,$$$$,GOLD Small Businesses        ,,,,Manufacturing/Industries,,,
CIS,19851115.02,FDC,GOLD,85.26,$$$$,GOLD Ships         ,,,,Ships/Maritime,,,
CIS,19860320.02,FDC,GOLD,86.06,$$$$,GOLD Halleys Comet        ,,,,Astronomy,Solar System,,
CIS,19860612.04,FDC,GOLD,86.13,$$$$,GOLD British Military Uniforms       ,,,,Military,Uniforms,,
CIS,19860612.05,FDC,GOLD,86.13S,$$$$,GOLD British Military Uniforms       ,,,,Military,Uniforms,,
CIS,19860918.02,FDC,GOLD,86.20,$$$$,GOLD Bicycle Production        ,,,,Manufacturing/Industries,,,
CIS,19820820.02,FDC,SILK,82.01,$$$,SILK Pineapple Industry        ,,,,Agriculture/Farming,Manufacturing/Industries,,
CIS,19821029.02,FDC,SILK,82.02,$$$,SILK Small Mammels        ,,,,Wildlife,,,
CIS,19830202.02,FDC,SILK,83.01,$$$,SILK Trees (600),,,,Trees,,,
CIS,19830413.02,FDC,SILK,83.02,$$$,SILK Sharks         ,,,,Sharks,,,
CIS,19830706.02,FDC,SILK,83.03,$$$,SILK Educational Institutions        ,,,,Education,Architecture,,
CIS,19830928.03,FDC,SILK,83.04,$$$,SILK Battle of Isandhlwana (600),,,,Military,Uniforms,,
CIS,19840106.02,FDC,SILK,84.01,$$$,SILK Trees  (650),,,,Trees,,,
CIS,19840402.02,FDC,SILK,84.01,$$$,SILK Birds         ,,,,Birds,,,
CIS,19840412.02,FDC,SILK,84.02,$$$,SILK Fishbait         ,,,,Fishing/Angling,Fish and Marine Life,,
CIS,19840817.02,FDC,SILK,84.03,$$$,SILK Migratory Birds        ,,,,Birds,,,
CIS,19841026.02,FDC,SILK,84.04,$$$,SILK Military Uniforms        ,,,,Military,Uniforms,,
CIS,19850307.03,FDC,SILK,85.01,$$$,SILK Fish         ,,,,Fish and Marine Life,Fishing/Angling,,
CIS,19850401.02,FDC,SILK,85.02,$$$,SILK Birds         ,,,,Birds,,,
CIS,19850503.03,FDC,SILK,85.03,$$$,SILK Girl Guide        ,,,,Girl Guides,,,
CIS,19850808.03,FDC,SILK,85.04,$$$,SILK Small Businesses        ,,,,Manufacturing/Industries,,,
CIS,19851115.03,FDC,SILK,85.05,$$$,SILK Ships         ,,,,Ships/Maritime,,,
CIS,19860320.03,FDC,SILK,86.01,$$$,SILK Halleys Comet        ,,,,Astronomy,Solar System,,
CIS,19860401.02,FDC,SILK,86.02,$$$,SILK Birds         ,,,,Birds,,,
CIS,19860612.06,FDC,SILK,86.03,$$$,SILK British Military Uniforms       ,,,,Military,Uniforms,,
CIS,19860612.07,FDC,SILK,86.04,$$$,SILK MS British Military Uniforms      ,,,,Military,Uniforms,,
CIS,19860918.03,FDC,SILK,86.05,$$$,SILK Bicycle Production        ,,,,Manufacturing/Industries,,,
CIS,19861204.02,FDC,SILK,86.06,$$$,SILK 5th Independance        ,,,,Government and Politics,,,
CIS,19870319.03,FDC,SILK,87.02,$$$,SILK MS Mushrooms        ,,,,Mushrooms/Fungi,,,
CIS,19870319.04,FDC,SILK,87.01,$$$,SILK Mushrooms         ,,,,Mushrooms/Fungi,,,
CIS,19870401.02,FDC,SILK,87.02A,$$$,SILK Birds         ,,,,Birds,,,
CIS,19870618.02,FDC,SILK,87.03,$$$,SILK Nkone Cattle        ,,,,Agriculture/Farming,,,
CIS,19871106.02,FDC,SILK,87.05,$$$,SILK Folklore         ,,,,Arts/Culture/Traditions,,,
CIS,19880317.03,FDC,SILK,88.01,$$$,SILK Flowers         ,,,,Flora/Flowers,,,
CIS,19880317.04,FDC,SILK,88.02,$$$,SILK MS Flowers        ,,,,Flora/Flowers,,,
CIS,19880929.02,FDC,SILK,88.04,$$$,SILK Citrus Farming        ,,,,Agriculture/Farming,Manufacturing/Industries,Fruits,
CIS,19881201.02,FDC,SILK,88.05,$$$,SILK Mushrooms         ,,,,Mushrooms/Fungi,,,
CIS,19890302.02,FDC,SILK,89.01,$$$,SILK Dams         ,,,,Dams,,,
CIS,19890608.03,FDC,SILK,89.03,$$$,SILK Trout Hatcheries        ,,,,Fish and Marine Life,Fishing/Angling,,
CIS,19890608.04,FDC,SILK,89.04,$$$,SILK MS Trout        ,,,,Fish and Marine Life,Fishing/Angling,,
CIS,19890921.02,FDC,SILK,89.05,$$$,SILK Folklore         ,,,,Arts/Culture/Traditions,,,
CIS,19891207.02,FDC,SILK,89.06,$$$,SILK Animal Drawn Transport       ,,,,Transport,Agriculture/Farming,,
CIS,19900315.02,FDC,SILK,90.01,$$$,SILK Folklore         ,,,,Arts/Culture/Traditions,,,
CIS,19900614.03,FDC,SILK,90.02,$$$,SILK Handmade carpets        ,,,,Manufacturing/Industries,,,
CIS,19900614.04,FDC,SILK,90.03,$$$,SILK MS Carpets        ,,,,Manufacturing/Industries,,,
CIS,19900906.02,FDC,SILK,90.05,$$$,SILK Agricultural Implements        ,,,,Agriculture/Farming,,,
CIS,19910801.02,FDC,SILK,91.04,$$$,SILK Solar System        ,,,,Solar System,Astronomy,Definitive Series,
CIS,19911107.02,FDC,SILK,91.05,$$$,SILK Forts         ,,,,Agriculture/Farming,Forts and Castles,,
CIS,19811204.03,FDC,P,,$$$,Independance         ,,,,Government and Politics,Flags,Heraldry/Coat of Arms,
CIS,19920604.03,CMC,P,,$$$,Satelites – Flags of the Nations,,,,Space,Flags,,
CIS,19860612.03,FDC,SAPF,01,$$,MS Uniforms        ,,,,Military,Uniforms,,
CIS,19870319.02,FDC,SAPF,02,$$,MS Mushrooms        ,,,,Mushrooms/Fungi,,,
CIS,19880317.02,FDC,SAPF,03,$$$,MS Flowers        ,,,,Flora/Flowers,Stamp Exhibition,,
CIS,19890608.02,FDC,SAPF,04,$$$,MS Trout        ,,,,Fish and Marine Life,Fishing/Angling,Stamp Exhibition,
CIS,19900614.02,FDC,SAPF,05,$$$,MS Carpets        ,,,,Manufacturing/Industries,Stamp Exhibition,,
CIS,19910207.02,FDC,SAPF,06,$$$,MS Owls        ,,,,Owls,,,
CIS,19920604.02,FDC,SAPF,07,$$$,MS Satelite        ,,,,Space,,,
CIS,19811204.01,FDC,SAPO,1.001,$,Independance         ,105000,,,Government and Politics,Flags,Heraldry/Coat of Arms,
CIS,19811215.01,FDC,SAPO,1.001.1,$$,Birds Folder 1st Def Issue,90000,,,Birds,Definitive Series,,
CIS,19820430.01,FDC,SAPO,1.002,$,Cecilia Makiwane Nursing       ,100000,,,Health/Medicine,Nursing,,
CIS,19820820.01,FDC,SAPO,1.003,$,Pineapple Industry        ,125000,,,Agriculture/Farming,Manufacturing/Industries,,
CIS,19821029.01,FDC,SAPO,1.004,$,Small Mammels        ,125000,,,Wildlife,,,
CIS,19830202.01,FDC,SAPO,1.005,$,Trees         ,100000,,,Trees,,,
CIS,19830413.01,FDC,SAPO,1.006,$,Sharks         ,100000,,,Sharks,,,
CIS,19830706.01,FDC,SAPO,1.007,$,Educational Institutions        ,100000,,,Education,Architecture,,
CIS,19830928.02,FDC,SAPO,1.008,$,Military uniforms        ,90000,,,Military,Uniforms,,
CIS,19840106.01,FDC,SAPO,1.009,$,Trees         ,80000,,,Trees,,,
CIS,19840402.01,FDC,SAPO,,$,Maximum Card Birds       ,75000,,,Birds,,,
CIS,19840412.01,FDC,SAPO,1.010,$,Fishbait         ,85000,,,Fishing/Angling,Fish and Marine Life,,
CIS,19840817.01,FDC,SAPO,1.011,$,Migratory Birds        ,78000,,,Birds,,,
CIS,19841026.01,FDC,SAPO,1.012,$,Military Uniforms        ,80000,,,Military,Uniforms,,
CIS,19850307.01,FDC,SAPO,1.013,$,Fish         ,70000,,,Fish and Marine Life,Fishing/Angling,,
CIS,19850401.01,FDC,SAPO,1.013.1,$,Birds         ,63000,,,Birds,,,
CIS,19850503.01,FDC,SAPO,1.014,$,Girl Guides,70000,,,Girl Guides,,,
CIS,19850808.01,FDC,SAPO,1.015,$,Small Businesses        ,63000,,,Manufacturing/Industries,,,
CIS,19851115.01,FDC,SAPO,1.016,$,Ships         ,63000,,,Ships/Maritime,,,
CIS,19860320.01,FDC,SAPO,1.017,$$$,Halleys Comet        ,50000,,,Astronomy,Solar System,,
CIS,19860401.01,FDC,SAPO,1.017.1,$,Birds         ,50000,,,Birds,,,
CIS,19860612.01,FDC,SAPO,1.018,$,British Military Uniforms       ,53000,,,Military,Uniforms,,
CIS,19860918.01,FDC,SAPO,1.019,$,Bicycle Production        ,50000,,,Manufacturing/Industries,,,
CIS,19861010.02,FIL,SAPO,,$$,JHB 100 MS Uniforms        ,,,,Military,Uniforms,Stamp Exhibition,
CIS,19861204.01,FDC,SAPO,1.020,$,5th Independance        ,50000,,,Government and Politics,,,
CIS,19870319.01,FDC,SAPO,1.021,$,Mushrooms         ,50000,,,Mushrooms/Fungi,,,
CIS,19870401.01,FDC,SAPO,1.021.1,$,Birds         ,50000,,,Birds,,,
CIS,19870618.01,FDC,SAPO,1.022,$,Nkone Cattle        ,50000,,,Agriculture/Farming,,,
CIS,19870916.01,FIL,SAPO,,$$,MS Paarl 300 Mushrooms      ,,,,Mushrooms/Fungi,Stamp Exhibition,,
CIS,19870917.01,FDC,SAPO,1.023,$,Homemade Toys        ,50000,,,Arts/Culture/Traditions,,,
CIS,19871106.01,FDC,SAPO,1.024,$,Folklore         ,50000,,,Arts/Culture/Traditions,,,
CIS,19880317.01,FDC,SAPO,1.025,$,Flowers         ,45000,,,Flora/Flowers,,,
CIS,19880527.01,FDC,SAPO,1.026,$$$,Folklore         ,45000,,,Arts/Culture/Traditions,,,
CIS,19880929.01,FDC,SAPO,1.027,$,Citrus Farming        ,42000,,,Agriculture/Farming,Manufacturing/Industries,Fruits,
CIS,19881201.01,FDC,SAPO,1.028,$,Mushrooms         ,45000,,,Mushrooms/Fungi,,,
CIS,19890302.01,FDC,SAPO,1.029,$,Dams         ,45000,,,Dams,,,
CIS,19890608.01,FDC,SAPO,1.030,$,Trout Hatcheries        ,45000,,,Fish and Marine Life,Fishing/Angling,,
CIS,19890703.01,FDC,SAPO,1.030.1,$,Birds         ,40000,,,Birds,,,
CIS,19890921.01,FDC,SAPO,1.031,$,Folklore         ,45000,,,Arts/Culture/Traditions,,,
CIS,19891207.01,FDC,SAPO,1.032,$,Animal Drawn Transport       ,41000,,,Transport,Agriculture/Farming,,
CIS,19900315.01,FDC,SAPO,1.033,$,Folklore         ,41000,,,Arts/Culture/Traditions,,,
CIS,19900614.01,FDC,SAPO,1.034,$,Handmade carpets        ,41000,,,Manufacturing/Industries,,,
CIS,19900703.01,FDC,SAPO,1.034.1,$$$,Birds         ,30000,,,Birds,,,
CIS,19900906.01,FDC,SAPO,1.035,$,Agricultural Implements        ,35000,,,Agriculture/Farming,,,
CIS,19901129.01,FDC,SAPO,1.036,$,Wild Fruit        ,35000,,,Flora/Flowers,Fruits,,
CIS,19910207.01,FDC,SAPO,1.037,$$,Owls         ,28000,,,Owls,,,
CIS,19910511.01,FDC,SAPO,1.038,$$,National Stamp Day       ,,,,Stamp Day,Maps,,
CIS,19910801.01,FDC,SAPO,2.001,$$$$,Solar System        ,25000,,,Solar System,Astronomy,Definitive Series,
CIS,19911107.01,FDC,SAPO,2.002,$$,Forts         ,26000,,,Agriculture/Farming,Forts and Castles,,
CIS,19920319.01,FDC,SAPO,2.003,$$,Cloud Formations        ,26000,,,Meteorology/Weather,,,
CIS,19920604.01,FDC,SAPO,2.004,$$$,Satelites         ,26000,,,Space,,,
CIS,19920820.01,FDC,SAPO,2.005,$$$,Agricultural Implements        ,26000,,,Agriculture/Farming,,,
CIS,19921105.01,FDC,SAPO,2.006,$$$,Hotels         ,26000,,,Tourism,,,
CIS,19930519.01,FDC,SAPO,2.007,$$$,Discoverers         ,21000,,,Ships/Maritime,Famous Persons,Maps,
CIS,19930716.01,FDC,SAPO,2.008,$$$,Cage Birds        ,21000,,,Birds,,,
CIS,19930917.01,FDC,SAPO,2.009,$$$,Churches and Missions       ,21000,,,Religion/Churches,Architecture,,
CIS,19931105.01,FDC,SAPO,2.010,$$$,Invader Plants        ,21000,,,Flora/Flowers,,,
CIS,19940218.01,FDC,SAPO,2.011,$$$,Shipwrecks         ,19000,,,Ships/Maritime,,,
CIS,19940415.01,FDC,SAPO,2.012,$$$,Roses         ,19000,,,Roses,Flora/Flowers,,
NAM,19900801.01,FIL,F,005,$$,MS Stamps 150 Years Stamp Exhibition,,,,Landscapes/Nature,Stamp Exhibition,,
NAM,19910418.03,FIL,F,006,$$$,MS CPT Stamp Exhibition,,,,Wildlife,Stamp Exhibition,,
NAM,19900321.02,FDC,SILK,90.01,$$$,SILK Independance         ,,,,Government and Politics,Flags,,
NAM,19900426.03,FDC,SILK,90.02,$$$,SILK Tourism         ,,,,Tourism,Landscapes/Nature,,
NAM,19900426.04,FDC,SILK,90.03,$$$,SILK MS Tourism        ,,,,Tourism,Landscapes/Nature,,
NAM,19900726.02,FDC,SILK,90.04,$$$,SILK Windhoek         ,,,,Towns/Cities History,Architecture,,
NAM,19910102.02,FDC,SILK,91.01,$$$,SILK SILK Minerals and Mines      ,,,,Mining/Minerals,Definitive Series,,
NAM,19910718.02,FDC,SILK,91.05,$$$,SILK Mountains         ,,,,Mountains,Landscapes/Nature,Tourism,
NAM,19911024.02,FDC,SILK,91.06,$$$,SILK Tourist Camps        ,,,,Tourism,Wildlife,,
NAM,19960705.01,FLT,FA,,$$$$,Lufthansa flight Olympic Team to Atlanta    ,,,,Flight and Aircraft,,,
NAM,19900321.01,FDC,NP,1.000,$$,Independance         ,,,,Government and Politics,Flags,,
NAM,19900426.01,FDC,NP,1.001,$$,Tourism         ,70000,,,Tourism,Landscapes/Nature,,
NAM,19900726.01,FDC,NP,1.002,$$,Windhoek         ,,,,Towns/Cities History,Architecture,,
NAM,19901011.01,FDC,NP,1.003,$$,Farming         ,,,,Agriculture/Farming,,,
NAM,19910102.01,FDC,NP,1.004,$$$,Minerals and Mines       ,,,,Mining/Minerals,Definitive Series,,
NAM,19910201.01,FDC,NP,1.005,$$,Weather Service        ,,,,Meteorology/Weather,,,
NAM,19910418.01,FDC,NP,1.006,$$$,Mountain Zebra        ,,,,Wildlife,,,
NAM,19910718.01,FDC,NP,1.007,$$,Mountains         ,,,,Mountains,Landscapes/Nature,Tourism,
NAM,19911024.01,FDC,NP,1.008,$$,Tourist Camps        ,,,,Tourism,Wildlife,,
NAM,19920130.01,FDC,NP,1.009,$$,Arts         ,,,,Arts/Culture/Traditions,Music,,
NAM,19920416.01,FDC,NP,1.010,$$,Fish         ,,,,Fish and Marine Life,,,
NAM,19920702.01,FDC,NP,1.011,$$,Swakopmund         ,,,,Tourism,Architecture,Landscapes/Nature,
NAM,19920702.02,FDC,NP,S001,$$,Swakopmund         ,,,,Tourism,Architecture,Landscapes/Nature,
NAM,19920724.01,FDC,NP,1.011.1,$$,Olympics Barcelona        ,,,,Olympic Games,Sport,Atletics,Swimming
NAM,19920724.02,FDC,NP,S002,$$,MS Olympics Barcelona       ,,,,Olympic Games,Sport,Atletics,Swimming
NAM,19920910.01,FDC,NP,1.012,$$,Disabled         ,,,,Disabled,,,
NAM,19930225.01,FDC,NP,1.013,$$,Wildlife         ,,,,Wildlife,,,
NAM,19930225.02,FDC,NP,S003,$$$,MS Wildlife        ,,,,Wildlife,,,
NAM,19930416.01,FDC,NP,1.014,$$,Simmentaler Cattle        ,,,,Agriculture/Farming,,,
NAM,19930604.01,FDC,NP,1.015,$$,Namib         ,,,,Tourism,Landscapes/Nature,,
NAM,19930806.01,FDC,NP,1.016,$$,Child Care        ,,,,Health/Medicine,Child,,
NAM,19931001.01,FDC,NP,2.001,$$$,Butterflies         ,,,,Butterflies,Definitive Series,,
NAM,19940204.01,FDC,NP,2.002,$$,Fish         ,,,,Fish and Marine Life,Fishing/Angling,,
NAM,19940204.02,FDC,NP,S004,$$$$,MS Fish        ,,,,Fish and Marine Life,Fishing/Angling,,
NAM,19940301.01,FDC,NP,2.003,$$,Walvis Bay        ,,,,Government and Politics,Maps,Ships/Maritime,
NAM,19940408.01,FDC,NP,2.004,$$,Butterflies         ,,,,Butterflies,,,
